claim_ID,insured_amount,claim_amount,coverage_type,months_since_policy_start,province,claim_hour,previous_claim_count,sales_channel,customer_seniority_years,risk_zone,anomaly_score,suspicion_score,is_suspicious,UMAP_1,UMAP_2,cluster
7539,1632000,367000.0,Theft,12,Mendoza,20,1,Online,8.7,Medium,1,-0.176096985639292,0,12.83397,3.501824,1
7540,1845000,492000.0,Flood,2,Mendoza,0,1,Call Center,2.0,Medium,1,-0.13939891890946232,0,9.29355,2.4534779,1
7541,2305000,365000.0,Fire,83,Santa Fe,19,4,Branch,6.4,Medium,1,-0.08965558941933116,0,8.193221,6.218086,1
7542,1980000,596000.0,Glass,5,CABA,11,3,Broker,4.2,High,1,-0.14143665953555268,0,8.9195175,10.820519,1
7543,2397000,162000.0,Fire,119,Buenos Aires,21,1,Call Center,3.3,Medium,1,-0.053113212945401056,0,7.550479,5.4432197,1
7544,2675000,170000.0,Theft,13,Cordoba,10,3,Broker,2.8,Low,1,-0.15803228198670582,0,9.570275,10.728971,1
7545,2529000,211000.0,Glass,1,Mendoza,0,2,Online,2.0,Medium,1,-0.14704698996668014,0,9.351091,9.487446,1
7546,2235000,312000.0,Fire,0,Buenos Aires,4,2,Branch,0.9,Low,1,-0.18055045446287282,0,9.722078,9.062567,1
7547,2006000,197000.0,Theft,21,Cordoba,14,1,Online,13.7,Low,1,-0.14784404476976865,0,11.977346,4.494054,1
7548,1510000,225000.0,Theft,22,Buenos Aires,8,2,Call Center,1.5,Low,1,-0.20875517964250573,0,10.506033,8.196063,1
7549,2370000,362000.0,Liability,17,Santa Fe,12,2,Broker,4.0,Low,1,-0.21108303518924226,0,11.142207,9.8274555,1
7550,2840000,176000.0,Fire,1,CABA,21,3,Online,3.0,Medium,1,-0.0926172351903416,0,10.596694,11.530858,1
7551,2171000,187000.0,Theft,9,Mendoza,13,1,Online,7.5,Medium,1,-0.19263539469904484,0,11.669228,2.081695,1
7552,2959000,260000.0,Theft,10,Cordoba,12,2,Online,11.6,Medium,1,-0.12178506263365557,0,11.795305,6.161734,1
7553,1237000,270000.0,Fire,29,Mendoza,19,1,Call Center,2.6,Medium,1,-0.1625182789726713,0,13.141725,2.7239091,1
7554,1423000,401000.0,Theft,13,Cordoba,9,3,Broker,9.1,Medium,1,-0.1576142819195675,0,8.472276,10.530694,1
7555,2428000,210000.0,Flood,20,Buenos Aires,22,2,Online,7.9,Low,1,-0.15536338151150564,0,12.034448,9.993236,1
7556,2132000,228000.0,Fire,8,Mendoza,19,1,Branch,4.9,High,1,-0.19660281203705732,0,12.742369,1.0913866,1
7557,2657000,358000.0,Liability,31,CABA,18,1,Online,10.8,Medium,1,-0.14323632086055488,0,11.523536,3.9416373,1
7558,1992000,380000.0,Fire,1,Cordoba,2,0,Call Center,5.3,Medium,1,-0.1600647204065228,0,8.06225,-0.9169413,1
7559,1566000,443000.0,Fire,107,Santa Fe,8,1,Call Center,18.2,Medium,1,-0.01465322578324113,0,9.923812,5.5113897,1
7560,1893000,347000.0,Fire,24,Buenos Aires,7,2,Branch,2.4,High,1,-0.21756525477859423,0,10.168591,8.690218,1
7561,1234000,313000.0,Theft,3,Santa Fe,20,1,Broker,2.3,Medium,1,-0.15383516253577667,0,13.34678,2.8304808,1
7562,1436000,358000.0,Fire,30,Buenos Aires,2,1,Broker,1.5,Low,1,-0.17571237295940884,0,9.246352,3.2931674,1
7563,2486000,273000.0,Liability,37,CABA,12,3,Branch,17.6,Medium,1,-0.08159775186978713,0,11.511642,6.0254416,1
7564,2436000,273000.0,Flood,37,Santa Fe,9,2,Broker,18.9,Medium,1,-0.09257804171862971,0,11.428075,5.773709,1
7565,2182000,123000.0,Fire,7,Buenos Aires,23,2,Online,7.2,Medium,1,-0.11929337291941455,0,12.351946,9.7261915,1
7566,1139000,389000.0,Liability,76,Santa Fe,11,0,Call Center,3.3,Medium,1,-0.07204782075243887,0,8.375512,4.4876013,1
7567,1821000,321000.0,Fire,0,Buenos Aires,3,2,Broker,4.5,Low,1,-0.18040258540131904,0,9.845186,8.2531595,1
7568,1388000,378000.0,Fire,11,CABA,18,3,Online,4.7,Medium,1,-0.1744125379237806,0,9.011441,12.015832,1
7569,2588000,18000.0,Fire,2,Mendoza,15,1,Online,2.0,Medium,1,-0.12101203206941419,0,12.10691,0.5205257,1
7570,1708000,295000.0,Theft,11,Buenos Aires,4,0,Online,1.7,Low,1,-0.18422880701624667,0,7.5321317,-1.3680899,1
7571,1457000,214000.0,Fire,1,Cordoba,8,1,Broker,3.2,Medium,1,-0.18454932007482255,0,10.784414,2.8020334,1
7572,2015000,450000.0,Liability,24,Mendoza,21,4,Branch,2.9,High,1,-0.13673425875981882,0,9.211082,12.140337,1
7573,1680000,361000.0,Fire,1,Santa Fe,6,1,Branch,18.5,Medium,1,-0.10424677411286876,0,11.622235,5.424872,1
7574,2742000,323000.0,Theft,22,Santa Fe,13,2,Online,0.2,Medium,1,-0.17858905999153396,0,10.835777,10.296695,1
7575,1633000,257000.0,Liability,6,Santa Fe,14,1,Online,1.7,Medium,1,-0.2049460203733744,0,12.059084,2.2735553,1
7576,1300000,340000.0,Fire,4,Cordoba,9,1,Branch,0.7,High,1,-0.18427296600058163,0,11.203461,2.949698,1
7577,924000,207000.0,Liability,10,Cordoba,21,4,Branch,0.4,Medium,1,-0.08125208828816632,0,8.518527,12.075974,1
7578,1985000,290000.0,Fire,24,Cordoba,18,3,Call Center,1.4,High,1,-0.19698427451410788,0,9.69885,11.749454,1
7579,1719000,242000.0,Fire,20,Cordoba,18,1,Branch,3.0,Medium,1,-0.21085371428685956,0,12.903937,2.0186179,1
7580,1286000,527000.0,Glass,27,Cordoba,17,1,Call Center,7.7,Medium,1,-0.10398464445061495,0,12.256722,3.3974595,1
7581,2595000,447000.0,Theft,60,Cordoba,9,2,Online,3.0,Medium,1,-0.15318603697113847,0,8.140665,7.004189,1
7582,2334000,406000.0,Glass,5,Mendoza,16,2,Broker,4.4,Low,1,-0.18692486602916203,0,11.816572,9.953605,1
7583,1986000,151000.0,Fire,12,Mendoza,11,1,Online,12.8,Low,1,-0.15215342364408768,0,11.695697,4.176791,1
7584,2682000,386000.0,Theft,7,Santa Fe,8,4,Branch,2.5,Low,1,-0.16106799998794924,0,8.1703825,10.798109,1
7585,2331000,319000.0,Fire,21,Cordoba,11,1,Branch,2.0,Medium,1,-0.21889184150362756,0,10.526725,1.1352508,1
7586,1589000,422000.0,Theft,7,CABA,17,0,Branch,0.3,Medium,1,-0.15966090471526911,0,9.648337,-2.8653276,1
7587,1480000,332000.0,Theft,19,Santa Fe,19,1,Call Center,6.0,High,1,-0.18617989771034393,0,12.983068,2.974113,1
7588,2409000,299000.0,Fire,41,Santa Fe,18,1,Branch,0.8,Low,1,-0.1802113892346583,0,11.69279,0.71565604,1
7589,2198000,323000.0,Theft,19,Buenos Aires,19,0,Call Center,0.7,Low,1,-0.18247007699468165,0,10.887128,-1.896669,1
7590,2085000,119000.0,Fire,43,Santa Fe,19,2,Call Center,0.6,Medium,1,-0.14432587733325208,0,12.192775,9.2362,1
7591,1577000,223000.0,Glass,22,Santa Fe,9,1,Online,15.0,High,1,-0.13995985128763244,0,11.433711,5.082352,1
7592,2304000,337000.0,Theft,49,Santa Fe,4,1,Call Center,2.5,Low,1,-0.18113823892272246,0,8.087039,2.453582,1
7593,1622000,414000.0,Liability,63,Buenos Aires,0,2,Call Center,0.1,Low,1,-0.11746747711274341,0,8.242629,6.806732,1
7594,1949000,245000.0,Glass,17,CABA,6,0,Branch,0.5,High,1,-0.19462003603419897,0,7.987315,-0.9664789,1
7595,2723000,296000.0,Fire,37,Cordoba,14,3,Broker,3.3,High,1,-0.1583927649491229,0,9.992884,10.811441,1
7596,1670000,140000.0,Theft,15,Buenos Aires,21,2,Online,1.7,Low,1,-0.17173835159753398,0,12.969646,9.2841835,1
7597,1214000,446000.0,Fire,29,Cordoba,15,2,Call Center,0.2,Medium,1,-0.1376667599523252,0,11.606797,8.257125,1
7598,1474000,411000.0,Fire,0,Mendoza,10,2,Call Center,0.9,Medium,1,-0.16961738576633828,0,10.897427,8.27668,1
7599,2497000,365000.0,Fire,81,Santa Fe,4,1,Online,4.3,Medium,1,-0.14409927866062872,0,7.313105,4.73571,1
7600,2127000,341000.0,Theft,53,Santa Fe,1,1,Branch,13.4,High,1,-0.10334228738009466,0,10.133494,5.4614844,1
7601,1936000,455000.0,Theft,53,Santa Fe,3,3,Branch,3.7,Medium,1,-0.13715768524101563,0,7.8928547,9.083942,1
7602,1745000,219000.0,Fire,7,Santa Fe,13,0,Branch,0.4,Low,1,-0.18271435118546792,0,8.981721,-2.2776134,1
7603,2243000,209000.0,Fire,7,CABA,8,1,Call Center,1.9,Medium,1,-0.21489096728882984,0,10.256181,1.3891859,1
7604,1575000,406000.0,Fire,12,Cordoba,9,2,Call Center,0.1,High,1,-0.19221045547307114,0,10.531329,8.2865,1
7605,2153000,399000.0,Fire,50,Buenos Aires,14,2,Call Center,1.2,Low,1,-0.17549792600212982,0,11.111905,9.418089,1
7606,1634000,181000.0,Liability,46,Buenos Aires,3,2,Broker,5.2,High,1,-0.15185114085187967,0,8.892837,7.2287917,1
7607,1551000,247000.0,Liability,8,CABA,8,2,Online,2.2,Low,1,-0.20897390157993662,0,10.414617,8.231131,1
7608,1681000,469000.0,Theft,18,CABA,21,0,Call Center,7.2,Low,1,-0.11195631697321812,0,10.512076,-2.4707656,1
7609,1812000,341000.0,Glass,15,Mendoza,12,0,Online,6.1,Medium,1,-0.18391381679525692,0,8.955521,-1.682761,1
7610,1976000,379000.0,Theft,25,Cordoba,3,1,Call Center,5.5,Medium,1,-0.19648228009513619,0,9.554148,2.6886225,1
7611,2118000,184000.0,Theft,5,Santa Fe,21,1,Online,9.0,Medium,1,-0.1618888269350417,0,12.593416,3.388316,1
7612,500000,366000.0,Fire,2,Santa Fe,20,2,Broker,10.6,Medium,1,-0.07390181363794046,0,12.610176,7.246679,1
7613,1596000,158000.0,Fire,0,CABA,22,2,Broker,4.4,Medium,1,-0.14473175053742832,0,13.009506,9.176872,1
7614,1804000,102000.0,Liability,11,CABA,20,1,Broker,10.2,Low,1,-0.1394536498849181,0,12.746102,3.4214401,1
7615,2753000,373000.0,Flood,70,Buenos Aires,7,4,Call Center,0.9,Low,1,-0.10065181516075794,0,7.8908105,7.444545,1
7616,1460000,443000.0,Liability,27,Buenos Aires,16,2,Broker,0.7,Medium,1,-0.16250062967433515,0,11.633294,8.3851185,1
7617,2081000,275000.0,Fire,33,CABA,9,2,Broker,3.9,Low,1,-0.20770628588481327,0,10.683803,8.749793,1
7618,2748000,245000.0,Fire,69,Mendoza,19,3,Broker,22.7,Low,-1,0.012640728467382956,1,11.639857,5.8755546,1
7619,1344000,471000.0,Theft,13,Mendoza,3,2,Broker,9.8,Medium,1,-0.11935970571253157,0,10.250749,7.1493254,1
7620,2197000,281000.0,Liability,15,Santa Fe,17,1,Branch,0.0,Medium,1,-0.19113148098884314,0,12.371406,0.92881376,1
7621,1599000,293000.0,Fire,10,Mendoza,8,1,Branch,0.3,Medium,1,-0.20487006010448583,0,10.694081,2.4280422,1
7622,1748000,469000.0,Glass,4,Santa Fe,6,0,Online,1.8,Low,1,-0.15830434227924084,0,8.085822,-1.4206842,1
7623,1598000,265000.0,Liability,34,Mendoza,0,0,Branch,9.0,High,1,-0.12247582465997947,0,7.6559367,-0.39760563,1
7624,1634000,235000.0,Glass,56,Mendoza,22,0,Call Center,14.9,Medium,1,-0.05596003043011011,0,11.3104105,5.13434,1
7625,3361000,382000.0,Liability,40,CABA,21,1,Branch,15.0,Medium,1,-0.035635598909218746,0,11.781591,5.5361986,1
7626,2422000,229000.0,Liability,1,Mendoza,0,0,Broker,7.8,High,1,-0.1337084626842383,0,8.291127,0.042795405,1
7627,2551000,286000.0,Fire,8,Santa Fe,21,2,Branch,2.1,Medium,1,-0.16757024386251562,0,12.1194315,10.724941,1
7628,2246000,168000.0,Liability,21,Cordoba,13,1,Call Center,1.7,Medium,1,-0.19359176326945843,0,11.628628,1.066272,1
7629,1197000,319000.0,Glass,9,Cordoba,17,2,Online,2.0,Low,1,-0.16078017644208287,0,12.150445,8.302311,1
7630,2197000,307000.0,Glass,3,Buenos Aires,3,2,Call Center,1.9,Medium,1,-0.1940048392556996,0,9.601548,8.9202385,1
7631,2536000,397000.0,Fire,18,Santa Fe,7,0,Branch,5.7,High,1,-0.17581254982370575,0,8.98415,-0.33257744,1
7632,1573000,386000.0,Liability,17,CABA,6,2,Online,1.1,Low,1,-0.20014899146666254,0,9.992924,8.123349,1
7633,2483000,355000.0,Flood,29,CABA,19,3,Online,2.5,High,1,-0.1672826951142667,0,10.300499,11.830704,1
7634,2352000,339000.0,Liability,214,Buenos Aires,15,2,Broker,13.5,Low,1,-0.037185182790660076,0,7.0234165,5.499029,1
7635,2926000,293000.0,Fire,25,Cordoba,7,4,Call Center,8.5,Medium,1,-0.1120454708318297,0,9.240148,10.090763,1
7636,1791000,361000.0,Glass,9,Santa Fe,8,3,Call Center,2.9,Medium,1,-0.20267858668135114,0,8.193478,10.923396,1
7637,1451000,189000.0,Fire,75,Mendoza,5,2,Broker,1.1,Low,1,-0.12283857955446842,0,7.7915397,4.7522345,1
7638,1819000,65000.0,Fire,20,Buenos Aires,5,2,Call Center,8.0,Medium,1,-0.1428942831967695,0,9.890211,7.799459,1
7639,2718000,416000.0,Theft,24,Santa Fe,0,1,Branch,2.2,Medium,1,-0.15771287662997197,0,8.8473835,1.2138904,1
7640,1086000,367000.0,Fire,10,Mendoza,18,2,Call Center,0.0,Low,1,-0.14310833707908593,0,12.786871,8.413593,1
7641,966000,287000.0,Fire,14,Mendoza,5,1,Online,7.8,Low,1,-0.15004488319700904,0,10.643384,3.8752735,1
7642,2045000,407000.0,Theft,13,Santa Fe,22,2,Call Center,9.6,Medium,1,-0.15707919839625445,0,12.595991,7.9080844,1
7643,1779000,227000.0,Liability,66,CABA,21,0,Branch,2.6,Low,1,-0.11549856992472884,0,8.454957,4.760949,1
7644,2004000,229000.0,Flood,39,Santa Fe,3,1,Broker,18.1,Medium,1,-0.08528325026559003,0,11.0849085,5.5630226,1
7645,2473000,216000.0,Liability,2,Santa Fe,14,1,Branch,15.1,Medium,1,-0.11525927661130053,0,12.127857,5.186346,1
7646,1724000,357000.0,Glass,9,CABA,19,2,Branch,2.0,Medium,1,-0.20342830138719725,0,12.967544,9.089959,1
7647,1063000,142000.0,Theft,1,Buenos Aires,22,1,Call Center,7.1,Low,1,-0.10004705583996754,0,12.998691,3.381045,1
7648,3022000,223000.0,Theft,17,CABA,22,0,Broker,5.2,Medium,1,-0.10001787780405924,0,11.208066,-0.63476515,1
7649,1501000,329000.0,Liability,7,Mendoza,14,2,Call Center,4.6,Medium,1,-0.19536284879557309,0,11.92563,8.331191,1
7650,1470000,180000.0,Liability,1,Cordoba,0,0,Branch,15.6,High,1,-0.04955088425671805,0,11.043677,4.7142653,1
7651,2552000,234000.0,Liability,35,Buenos Aires,6,0,Broker,7.9,Low,1,-0.14959409840430482,0,8.200244,0.8253405,1
7652,1808000,79000.0,Fire,2,Santa Fe,0,0,Branch,5.8,Medium,1,-0.11456890845021883,0,7.6534853,-0.73536116,1
7653,1968000,361000.0,Theft,7,Santa Fe,3,3,Branch,1.4,Low,1,-0.18583466775386054,0,7.422113,10.300213,1
7654,2241000,231000.0,Theft,35,Mendoza,16,2,Online,1.8,Medium,1,-0.184595817989595,0,11.666312,9.694544,1
7655,2542000,190000.0,Fire,17,Mendoza,4,5,Online,2.1,Low,1,-0.12942239326706256,0,7.6813235,11.150823,1
7656,1833000,170000.0,Glass,40,Buenos Aires,12,3,Branch,5.7,Medium,1,-0.16572613155109545,0,10.222867,7.2851996,1
7657,2760000,258000.0,Theft,12,Buenos Aires,13,1,Call Center,4.1,Medium,1,-0.19273501513986618,0,11.089034,0.39269856,1
7658,932000,142000.0,Glass,40,Buenos Aires,3,3,Online,7.4,Medium,1,-0.06898217958512631,0,9.568793,7.14728,1
7659,2380000,494000.0,Fire,18,Mendoza,8,3,Branch,11.2,High,1,-0.11374494575561789,0,9.147462,9.817759,1
7660,1580000,62000.0,Liability,2,Cordoba,3,3,Branch,0.5,High,1,-0.12006104632840525,0,7.400829,10.103945,1
7661,2686000,255000.0,Flood,15,CABA,1,3,Broker,41.2,Medium,-1,0.030341239909962736,1,12.666717,5.8518715,1
7662,2071000,311000.0,Fire,19,Mendoza,10,1,Broker,1.6,High,1,-0.22253203840819558,0,10.842101,1.7779458,1
7663,1664000,222000.0,Theft,22,Cordoba,21,1,Call Center,13.3,Medium,1,-0.14075384423132242,0,12.622671,4.6339326,1
7664,2331000,321000.0,Theft,63,Mendoza,23,2,Call Center,2.6,High,1,-0.13102388556492822,0,8.371068,5.85639,1
7665,2447000,220000.0,Theft,4,CABA,22,3,Broker,1.1,Medium,1,-0.13433751464325805,0,10.38331,12.031022,1
7666,2321000,453000.0,Liability,22,Buenos Aires,18,2,Call Center,1.8,High,1,-0.17895561781767177,0,11.770957,10.143391,1
7667,1485000,188000.0,Theft,33,Cordoba,17,3,Online,3.8,Low,1,-0.1656434685542189,0,9.201787,11.719543,1
7668,1758000,65000.0,Liability,52,Buenos Aires,14,1,Call Center,5.9,High,1,-0.12809914168138703,0,8.874755,4.4544344,1
7669,1998000,170000.0,Theft,17,CABA,6,3,Broker,2.4,Medium,1,-0.1865408222673895,0,7.7898083,10.283451,1
7670,1979000,339000.0,Fire,5,Mendoza,21,0,Online,4.6,Low,1,-0.1671109539494045,0,10.695311,-2.4153225,1
7671,2375000,288000.0,Flood,40,Santa Fe,2,2,Call Center,10.7,Low,1,-0.15075552165992978,0,10.0695305,6.472077,1
7672,993000,375000.0,Fire,56,CABA,17,2,Branch,0.6,Medium,1,-0.10313221296455033,0,11.746904,8.234804,1
7673,2167000,350000.0,Liability,2,CABA,12,1,Online,3.1,Medium,1,-0.21004380028331976,0,11.189939,1.3680267,1
7674,1855000,236000.0,Fire,6,Cordoba,5,4,Branch,3.0,Low,1,-0.1716629296345621,0,7.527206,10.949236,1
7675,1581000,251000.0,Flood,49,Santa Fe,20,1,Branch,3.9,Medium,1,-0.17440368395445194,0,9.041827,4.8133583,1
7676,1629000,261000.0,Flood,15,Cordoba,11,1,Online,2.2,Medium,1,-0.21566956663474512,0,11.152413,2.4499612,1
7677,1893000,488000.0,Theft,4,Cordoba,1,2,Branch,9.6,Medium,1,-0.12465442393009629,0,10.4078245,7.0961633,1
7678,500000,369000.0,Fire,24,Buenos Aires,9,0,Online,1.2,Low,1,-0.10166051119692032,0,8.0044,-2.4535756,1
7679,1649000,489000.0,Glass,14,CABA,2,1,Broker,2.5,High,1,-0.16473545222635616,0,9.27766,2.7752297,1
7680,1562000,384000.0,Fire,82,CABA,23,0,Broker,18.2,Medium,-1,0.001954552693455902,1,10.918149,5.5307236,1
7681,2266000,294000.0,Liability,6,CABA,7,2,Online,4.8,Medium,1,-0.20847621358116997,0,10.14056,9.256942,1
7682,1597000,198000.0,Flood,10,Santa Fe,2,2,Online,1.6,Low,1,-0.17458531644122477,0,9.402621,8.165297,1
7683,1892000,320000.0,Liability,4,Buenos Aires,2,2,Online,1.3,High,1,-0.18815709891575427,0,9.583771,8.577211,1
7684,2771000,294000.0,Glass,1,Santa Fe,7,0,Call Center,5.7,Medium,1,-0.15133425779641108,0,9.078691,-0.20974448,1
7685,2497000,291000.0,Fire,7,Mendoza,12,3,Call Center,6.4,High,1,-0.1694132769239372,0,9.572724,10.702067,1
7686,2451000,279000.0,Flood,41,Cordoba,15,0,Broker,0.9,Medium,1,-0.16525615220564532,0,9.999056,-0.8444424,1
7687,1750000,95000.0,Fire,7,Cordoba,10,0,Broker,12.0,Medium,1,-0.11698453168967776,0,11.493083,4.292368,1
7688,2272000,426000.0,Fire,28,Santa Fe,15,1,Call Center,1.6,Low,1,-0.19782954379052714,0,11.4961,1.3499392,1
7689,1883000,295000.0,Glass,17,Santa Fe,8,3,Call Center,8.3,Low,1,-0.1849033440420113,0,8.51507,10.358778,1
7690,1902000,159000.0,Liability,17,Cordoba,12,1,Broker,1.9,Medium,1,-0.20106535835135053,0,11.305429,1.7319255,1
7691,2205000,348000.0,Glass,36,Buenos Aires,21,0,Call Center,2.1,Low,1,-0.15914743131575004,0,10.797025,-1.7619967,1
7692,1702000,214000.0,Glass,23,Buenos Aires,12,0,Online,1.1,Low,1,-0.18307626637659657,0,8.787793,-2.2315872,1
7693,2747000,356000.0,Liability,4,Cordoba,3,0,Online,0.3,Medium,1,-0.1562471938161316,0,8.783386,0.10050865,1
7694,1920000,388000.0,Fire,5,Mendoza,13,2,Branch,0.5,Low,1,-0.2078925050283446,0,11.3479185,9.223641,1
7695,2309000,402000.0,Liability,18,Santa Fe,18,2,Call Center,17.0,Medium,1,-0.11278247951755843,0,12.214868,5.9462357,1
7696,2728000,284000.0,Fire,44,CABA,18,0,Branch,0.1,Medium,1,-0.12702813426827353,0,10.83236,-0.6997706,1
7697,2516000,259000.0,Fire,3,Mendoza,21,1,Branch,16.7,Medium,1,-0.09411668380092864,0,12.411687,5.3242264,1
7698,1296000,237000.0,Liability,2,Buenos Aires,1,0,Broker,9.6,Low,1,-0.10144123596840071,0,10.546452,4.042338,1
7699,2222000,228000.0,Flood,17,CABA,7,1,Call Center,0.3,Low,1,-0.2099790744436359,0,9.8762045,1.6130265,1
7700,2425000,298000.0,Glass,5,CABA,5,2,Call Center,0.1,Low,1,-0.1931938440975115,0,9.994111,9.486312,1
7701,2446000,279000.0,Theft,123,Mendoza,12,5,Online,3.5,High,1,-0.06661062620759894,0,7.605031,5.988813,1
7702,1443000,217000.0,Glass,0,Mendoza,5,1,Branch,3.7,Medium,1,-0.16800731591311502,0,10.323112,2.9550402,1
7703,1671000,186000.0,Flood,14,Santa Fe,5,0,Call Center,0.7,High,1,-0.1823935801255615,0,7.5214195,-1.2535166,1
7704,2497000,289000.0,Theft,4,Mendoza,21,3,Call Center,2.4,Medium,1,-0.1469750834868489,0,10.409819,12.026661,1
7705,1619000,257000.0,Fire,27,Cordoba,22,1,Branch,10.2,Low,1,-0.14735615144441927,0,12.754517,3.7882335,1
7706,1850000,186000.0,Fire,23,Buenos Aires,16,5,Online,0.9,High,1,-0.12735034780979648,0,8.460095,12.176845,1
7707,2788000,383000.0,Theft,39,Santa Fe,18,3,Online,5.2,Medium,1,-0.14191659360950992,0,10.401253,10.8078375,1
7708,1976000,477000.0,Fire,19,Santa Fe,4,1,Online,0.3,Low,1,-0.1747758380473971,0,9.131387,2.2204778,1
7709,1637000,396000.0,Theft,5,Cordoba,11,1,Branch,6.5,Medium,1,-0.18160488478317427,0,11.470731,3.0328097,1
7710,1561000,228000.0,Liability,1,CABA,1,1,Branch,1.8,Low,1,-0.15996260385542288,0,9.918091,2.878099,1
7711,2166000,295000.0,Theft,30,Mendoza,2,0,Call Center,1.4,Medium,1,-0.18267875569784275,0,7.6571236,-0.31290597,1
7712,1333000,454000.0,Flood,13,CABA,9,2,Online,17.0,Medium,1,-0.09766144273569788,0,11.388621,6.4257336,1
7713,1876000,183000.0,Theft,6,Buenos Aires,10,4,Branch,11.5,Low,1,-0.13040610626942722,0,11.129467,7.014988,1
7714,2167000,378000.0,Fire,6,Buenos Aires,18,1,Broker,13.9,Medium,1,-0.14129965717324572,0,12.511508,4.9121284,1
7715,2650000,155000.0,Theft,3,Santa Fe,17,1,Online,0.2,High,1,-0.14234070070714344,0,12.111551,0.3711585,1
7716,2334000,468000.0,Flood,8,Mendoza,16,1,Branch,1.6,High,1,-0.16999720404371405,0,12.418121,0.5610734,1
7717,1643000,257000.0,Fire,37,CABA,21,1,Call Center,0.6,High,1,-0.17173176963981474,0,13.069204,2.349804,1
7718,2589000,523000.0,Fire,23,Mendoza,3,0,Broker,3.9,Medium,1,-0.12683031007800993,0,8.899878,0.012986411,1
7719,1850000,473000.0,Liability,104,Santa Fe,22,2,Online,2.1,Low,1,-0.053705624091601956,0,7.9971175,5.4550514,1
7720,1382000,289000.0,Fire,17,Santa Fe,14,0,Call Center,1.7,Medium,1,-0.18210177547830547,0,8.970901,-2.6441705,1
7721,1914000,228000.0,Glass,17,CABA,20,1,Broker,6.7,Medium,1,-0.19404669318749002,0,12.947238,2.235227,1
7722,2719000,319000.0,Theft,5,Mendoza,6,0,Online,0.6,Medium,1,-0.16753936577728618,0,9.089656,-0.25459284,1
7723,2083000,282000.0,Glass,21,Cordoba,10,0,Call Center,2.9,Low,1,-0.20498641511440469,0,9.056129,-1.1217179,1
7724,2006000,260000.0,Liability,22,Buenos Aires,21,0,Branch,7.0,Medium,1,-0.16166298316672295,0,10.715986,-1.8975534,1
7725,2819000,134000.0,Fire,5,Buenos Aires,15,0,Broker,2.9,Medium,1,-0.13533793351387852,0,10.655313,-0.6431403,1
7726,1284000,249000.0,Theft,2,Buenos Aires,8,0,Online,0.7,Medium,1,-0.1541701544845958,0,8.170529,-2.4584026,1
7727,1357000,189000.0,Theft,11,Santa Fe,7,1,Call Center,5.5,Low,1,-0.18810299049998558,0,10.5872345,3.3813221,1
7728,1192000,355000.0,Glass,4,Cordoba,21,2,Broker,3.3,Medium,1,-0.13988457684062527,0,13.029818,8.533579,1
7729,2186000,399000.0,Liability,16,Santa Fe,10,0,Online,5.8,Low,1,-0.19118666707772114,0,9.101791,-1.2539352,1
7730,2083000,374000.0,Glass,17,CABA,23,2,Call Center,2.8,Medium,1,-0.16477361787709444,0,12.726798,9.788743,1
7731,2771000,334000.0,Theft,22,Mendoza,12,0,Broker,1.8,Medium,1,-0.16720042570097027,0,9.829106,-0.43206802,1
7732,2122000,215000.0,Liability,22,Mendoza,4,2,Call Center,1.6,Medium,1,-0.20754499121786252,0,9.301922,8.65663,1
7733,1798000,321000.0,Fire,26,Mendoza,14,4,Broker,7.4,Low,1,-0.1563802787136922,0,8.672609,11.433835,1
7734,2001000,379000.0,Fire,6,Mendoza,0,2,Broker,2.5,Low,1,-0.17681625786845812,0,9.613906,8.665003,1
7735,2059000,241000.0,Fire,31,Santa Fe,7,2,Branch,17.2,High,1,-0.12796037623582496,0,11.04159,6.0115013,1
7736,1164000,312000.0,Glass,17,Mendoza,20,1,Broker,2.7,Medium,1,-0.16522258815100327,0,13.365624,2.862069,1
7737,3355000,285000.0,Theft,13,CABA,19,2,Call Center,12.9,Low,1,-0.08413331631256271,0,12.1152315,5.9045777,1
7738,2260000,466000.0,Theft,25,Cordoba,5,2,Online,1.1,Medium,1,-0.17769326540219532,0,9.814503,8.917926,1
7739,2105000,385000.0,Glass,16,Santa Fe,22,1,Broker,8.1,Low,1,-0.16932598128360948,0,12.827939,1.9281176,1
7740,2308000,361000.0,Theft,17,CABA,12,1,Broker,2.6,Low,1,-0.21553537658643068,0,10.923961,1.0390273,1
7741,2355000,128000.0,Liability,0,CABA,8,2,Call Center,1.2,Medium,1,-0.17350892360821807,0,10.774807,9.79505,1
7742,1930000,317000.0,Flood,38,Buenos Aires,7,1,Online,1.1,Low,1,-0.20931750879868505,0,8.725637,2.8300955,1
7743,1684000,284000.0,Theft,13,Cordoba,2,1,Online,0.2,Medium,1,-0.1861252609397605,0,9.662826,2.7703779,1
7744,2300000,284000.0,Glass,17,Buenos Aires,21,1,Online,9.3,Medium,1,-0.1691794879771738,0,12.515068,1.5489842,1
7745,2193000,144000.0,Theft,11,Mendoza,22,2,Call Center,0.6,Medium,1,-0.14719147353229528,0,12.658636,10.232812,1
7746,1595000,191000.0,Fire,19,CABA,20,1,Online,1.5,Medium,1,-0.18923829798091646,0,13.316905,2.2944858,1
7747,2710000,293000.0,Glass,1,Buenos Aires,5,2,Call Center,5.7,High,1,-0.16707571563063256,0,9.696212,9.669012,1
